run_id,timestamp_iso,t_elapsed_s,pass_index,pass_type,driven_amp,commanded_kv,commanded_gen_v,ain,amp_label,kind,mean_v,std_v,min_v,max_v,n_samples,n_windows,converted_value,converted_unit,stream_profile
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN11,X-,voltage,-0.014610972855426372,0.00248212075384113,-0.022449670359492302,-0.005112496204674244,12500,10,-0.014610972855426372,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN10,X-,current,-0.005248942809869768,0.04324322499508233,-0.07256986200809479,0.059201207011938095,12500,10,-0.05248942809869768,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN9,Y+,voltage,-0.009698689427254721,0.00293279727747831,-0.021819228306412697,-0.001329840044490993,12500,10,-0.009698689427254721,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN8,Y+,current,-0.0030202358308283146,0.042225824140726856,-0.07162419706583023,0.06046227365732193,12500,10,-0.030202358308283148,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN7,Y-,voltage,-0.009757673659790307,0.0024980800055157152,-0.01677568629384041,-0.001645061420276761,12500,10,-0.009757673659790307,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN6,Y-,current,-0.0036692373945133297,0.0509106531812063,-0.08486349880695343,0.07370348274707794,12500,10,-0.0366923739451333,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN13,X+,voltage,-3.2013688414764405,0.0021952804871539287,-3.2074460983276367,-3.1938915252685547,12500,10,-3.2013688414764405,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN12,X+,current,-0.021894671870481688,0.046420884046506405,-0.09274403005838394,0.04753633216023445,12500,10,-0.21894671870481688,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN11,X-,voltage,-0.014657146476991475,0.002483681148684313,-0.021819228306412697,-0.005742938723415136,12500,10,-0.014657146476991475,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN10,X-,current,-0.005217796286360826,0.04324701814965529,-0.07477641105651855,0.058255404233932495,12500,10,-0.05217796286360826,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN9,Y+,voltage,-0.009720301001314074,0.0029145658483797797,-0.01961267739534378,-0.001645061420276761,12500,10,-0.009720301001314074,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN8,Y+,current,-0.002956935096041998,0.04222890825932187,-0.07288508862257004,0.05888593941926956,12500,10,-0.02956935096041998,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN7,Y-,voltage,-0.009762187629491091,0.002488213266864569,-0.01677568629384041,-0.001645061420276761,12500,10,-0.009762187629491091,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:09.968396+00:00,19.88809299998684,0,up,X+,-3.2,-3.2,AIN6,Y-,current,-0.0035551950608426705,0.05091012362608196,-0.08454827219247818,0.07527981698513031,12500,10,-0.035551950608426704,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN13,X+,voltage,-3.0022871977615355,0.002191434199967149,-3.008226156234741,-2.9949870109558105,12500,10,-3.0022871977615355,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN12,X+,current,-0.020896548140014057,0.04641917089183958,-0.09211358428001404,0.04942793399095535,12500,10,-0.20896548140014057,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN11,X-,voltage,-0.014633340958319604,0.0024848744114307586,-0.022449670359492302,-0.005742938723415136,12500,10,-0.014633340958319604,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN10,X-,current,-0.005223093148494372,0.043242464460397874,-0.07256986200809479,0.05951647460460663,12500,10,-0.05223093148494372,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN9,Y+,voltage,-0.00972620194756426,0.0029175624603125947,-0.020243121311068535,-0.001329840044490993,12500,10,-0.00972620194756426,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:11.777297+00:00,21.69698129995959,0,up,X+,-3.0,-3.0,AIN8,Y+,current,-0.0029934540094039403,0.04222260678640991,-0.07320030778646469,0.06077754124999046,12500,10,-0.029934540094039404,mA,WAVEFORM
